Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,79323,2023-02-23,-0.120654714,-0.066954308,-0.061637195,21,100
Market-Adjusted Model,79338,2023-02-23,-0.115980957,-0.059399589,-0.056963438,21,100
Market-Adjusted Model,79356,2023-02-23,-0.062894987,-0.004704956,-0.003877468,21,100
Market-Adjusted Model,79360,2023-02-23,-0.06810539,-0.009919818,-0.009087871,21,100
Market-Adjusted Model,79362,2023-02-23,0.0017331434,0.0727824029,0.0607506627,21,100
Market-Adjusted Model,79363,2023-02-23,0.011615655,0.0738415464,0.0706331743,21,100
Market-Adjusted Model,79382,2023-02-23,-0.097266935,-0.04023576,-0.038249416,21,100
Market-Adjusted Model,79442,2023-02-23,0.0385334309,0.1056967367,0.0975509502,21,100
Market-Adjusted Model,79444,2023-02-23,-0.235854047,-0.192159108,-0.176836528,21,100
Market-Adjusted Model,79447,2023-02-23,-0.04057974,0.0192859242,0.0184377796,21,100
Market-Adjusted Model,79448,2023-02-23,-0.081468766,-0.024565111,-0.022451246,21,100
Market-Adjusted Model,79452,2023-02-23,-0.104075713,-0.047510978,-0.045058193,21,100
Market-Adjusted Model,79461,2023-02-23,-0.03515396,0.0249243259,0.0238635593,21,100
Market-Adjusted Model,79474,2023-02-23,-0.482857146,-0.549269219,-0.423839627,21,100
Market-Adjusted Model,79490,2023-02-23,-0.116998931,-0.051587372,-0.057981411,21,100
Market-Adjusted Model,79491,2023-02-23,0.0401670939,0.1011201946,0.0991846132,21,100
Market-Adjusted Model,79499,2023-02-23,0.0890302018,0.1837388689,0.1480477211,21,100
Market-Adjusted Model,79507,2023-02-23,-0.028148714,0.032962532,0.0308688051,21,100
Market-Adjusted Model,79545,2023-02-23,0.0387994644,0.0997239055,0.0978169837,21,100
Market-Adjusted Model,79547,2023-02-23,-0.059931996,-0.000062297,-0.000914476,21,100
Market-Adjusted Model,79558,2023-02-23,-0.103391417,-0.04688504,-0.044373897,21,100
Market-Adjusted Model,79561,2023-02-23,-0.014819811,0.0458247969,0.0441977078,21,100
Market-Adjusted Model,79571,2023-02-23,-0.079458563,-0.019649529,-0.020441043,21,100
Market-Adjusted Model,79573,2023-02-23,0.148325446,0.2229961619,0.2073429653,21,100
Market-Adjusted Model,79586,2023-02-23,-0.027586263,0.0387469729,0.0314312559,21,100
Market-Adjusted Model,79611,2023-02-23,-0.024390274,0.0383159153,0.0346272456,21,100
Market-Adjusted Model,79618,2023-02-23,-0.04458602,0.0158881628,0.0144314998,21,100
Market-Adjusted Model,79637,2023-02-23,-0.171274939,-0.122500058,-0.112257419,21,100
Market-Adjusted Model,79644,2023-02-23,0.066178517,0.1257591844,0.1251960363,21,100
Market-Adjusted Model,79646,2023-02-23,-0.041806188,0.0190650773,0.0172113309,21,100
Market-Adjusted Model,79663,2023-02-23,-0.155105456,-0.097249433,-0.096087937,21,100
Market-Adjusted Model,79665,2023-02-23,-0.056094552,0.0041676562,0.0029229676,21,100
Market-Adjusted Model,79668,2023-02-23,0.0288055884,0.0924482581,0.0878231077,21,100
Market-Adjusted Model,79678,2023-02-23,0.0366402655,0.0978809999,0.0956577849,21,100
Market-Adjusted Model,79686,2023-02-23,0.0143674726,0.0758560614,0.0733849919,21,100
Market-Adjusted Model,79698,2023-02-23,-0.058290137,0.0018228966,0.0007273825,21,100
Market-Adjusted Model,79702,2023-02-23,-0.259358298,-0.200071475,-0.200340778,21,100
Market-Adjusted Model,79731,2023-02-23,-0.119911168,-0.064041704,-0.060893649,21,100
Market-Adjusted Model,79734,2023-02-23,-0.136486519,-0.085142785,-0.077468999,21,100
Market-Adjusted Model,79747,2023-02-23,-0.070179869,-0.006894131,-0.01116235,21,100
Market-Adjusted Model,79756,2023-02-23,-0.06704168,-0.008905902,-0.008024161,21,100
Market-Adjusted Model,79758,2023-02-23,-0.051015736,0.0091876603,0.0080017829,21,100
Market-Adjusted Model,79770,2023-02-23,-0.123156989,-0.069666606,-0.06413947,21,100
Market-Adjusted Model,79776,2023-02-23,-0.02802234,0.0372100898,0.0309951791,21,100
Market-Adjusted Model,79782,2023-02-23,-0.07606704,-0.016795761,-0.017049521,21,100
Market-Adjusted Model,79785,2023-02-23,0.0277295203,0.0885852252,0.0867470396,21,100
Market-Adjusted Model,79791,2023-02-23,-0.140081793,-0.08309435,-0.081064274,21,100
Market-Adjusted Model,79824,2023-02-23,-0.119588237,-0.064990774,-0.060570718,21,100
Market-Adjusted Model,79839,2023-02-23,-0.078290631,-0.01490448,-0.019273112,21,100
Market-Adjusted Model,79841,2023-02-23,-0.069683944,0.0020910244,-0.010666424,21,100
Market-Adjusted Model,79851,2023-02-23,-0.113557359,-0.05841217,-0.05453984,21,100
Market-Adjusted Model,79857,2023-02-23,-0.175335395,-0.110783596,-0.116317875,21,100
Market-Adjusted Model,79859,2023-02-23,-0.2222222,-0.186929598,-0.163204681,21,100
Market-Adjusted Model,79862,2023-02-23,-0.101024331,-0.043458789,-0.042006812,21,100
Market-Adjusted Model,79864,2023-02-23,-0.173802162,-0.104408951,-0.114784642,21,100
Market-Adjusted Model,79866,2023-02-23,-0.034917909,0.0330107276,0.0240996107,21,100
Market-Adjusted Model,79878,2023-02-23,-0.139730141,-0.083670921,-0.080712622,21,100
Market-Adjusted Model,79879,2023-02-23,-0.08333332,-0.025286052,-0.024315801,21,100
Market-Adjusted Model,79881,2023-02-23,-0.037661381,0.0262015171,0.0213561381,21,100
Market-Adjusted Model,79895,2023-02-23,0.1333333162,0.1988079766,0.1923508355,21,100
Market-Adjusted Model,79903,2023-02-23,-0.082733823,-0.019009353,-0.023716304,21,100
Market-Adjusted Model,79906,2023-02-23,-0.10004939,-0.04427902,-0.04103187,21,100
Market-Adjusted Model,79909,2023-02-23,-0.022672093,0.0395295887,0.0363454265,21,100
Market-Adjusted Model,79918,2023-02-23,-0.026616156,0.0338717058,0.0324013629,21,100
Market-Adjusted Model,79996,2023-02-23,0.1207815863,0.1885712656,0.1797991056,21,100
Market-Adjusted Model,80008,2023-02-23,-0.060699604,-0.001582929,-0.001682085,21,100
Market-Adjusted Model,80014,2023-02-23,-0.151943407,-0.099982052,-0.092925888,21,100
Market-Adjusted Model,80034,2023-02-23,-0.035537196,0.0307473262,0.0234803237,21,100
Market-Adjusted Model,80050,2023-02-23,0.0118615185,0.0866155841,0.0708790378,21,100
Market-Adjusted Model,80054,2023-02-23,-0.043924524,0.0253308577,0.015092995,21,100
Market-Adjusted Model,80069,2023-02-23,-0.17519333,-0.123663749,-0.11617581,21,100
Market-Adjusted Model,80070,2023-02-23,0.0164068732,0.0794815712,0.0754243925,21,100
Market-Adjusted Model,80072,2023-02-23,-0.189297187,-0.146126552,-0.130279668,21,100
Market-Adjusted Model,80080,2023-02-23,-0.090107954,-0.030493595,-0.031090435,21,100
Market-Adjusted Model,80089,2023-02-23,-0.132173947,-0.067895032,-0.073156427,21,100
Market-Adjusted Model,80100,2023-02-23,-0.054011107,0.0057635553,0.0050064122,21,100
Market-Adjusted Model,80102,2023-02-23,-0.142599133,-0.090801434,-0.083581614,21,100
Market-Adjusted Model,80114,2023-02-23,-0.119403046,-0.059055337,-0.060385527,21,100
Market-Adjusted Model,80128,2023-02-23,-0.029860882,0.0344924631,0.0291566375,21,100
Market-Adjusted Model,80167,2023-02-23,-0.19811324,-0.150971503,-0.13909572,21,100
Market-Adjusted Model,80168,2023-02-23,0.0247783504,0.0876747447,0.0837958697,21,100
Market-Adjusted Model,80169,2023-02-23,-0.01212921,0.051386015,0.046888309,21,100
Market-Adjusted Model,80179,2023-02-23,-0.015124348,0.0538632944,0.0438931717,21,100
Market-Adjusted Model,80183,2023-02-23,-0.11831857,-0.063065206,-0.059301051,21,100
Market-Adjusted Model,80191,2023-02-23,-0.152466519,-0.091830065,-0.093449,21,100
Market-Adjusted Model,80193,2023-02-23,-0.032608711,0.0299149797,0.0264088082,21,100
Market-Adjusted Model,80200,2023-02-23,-0.009530925,0.0509952855,0.049486594,21,100
Market-Adjusted Model,80204,2023-02-23,-0.010128385,0.0545169011,0.0488891341,21,100
Market-Adjusted Model,80206,2023-02-23,0.0005007615,0.0608965624,0.0595182808,21,100
Market-Adjusted Model,80210,2023-02-23,-0.070944093,-0.011707083,-0.011926573,21,100
Market-Adjusted Model,80233,2023-02-23,0.1037035989,0.1682485753,0.1627211182,21,100
Market-Adjusted Model,80274,2023-02-23,-0.138086115,-0.081949643,-0.079068596,21,100
Market-Adjusted Model,80276,2023-02-23,-0.075000061,-0.015561088,-0.015982542,21,100
Market-Adjusted Model,80286,2023-02-23,-0.020651442,0.0403369955,0.0383660774,21,100
Market-Adjusted Model,80294,2023-02-23,0.0026765711,0.0632811999,0.0616940904,21,100
Market-Adjusted Model,80306,2023-02-23,-0.231273424,-0.177947251,-0.172255905,21,100
Market-Adjusted Model,80307,2023-02-23,0.061224427,0.1537227357,0.1202419463,21,100
Market-Adjusted Model,80320,2023-02-23,0.0108869203,0.0717774022,0.0699044396,21,100
Market-Adjusted Model,80329,2023-02-23,-0.087116606,-0.028232619,-0.028099087,21,100
Market-Adjusted Model,80336,2023-02-23,-0.053290749,0.0070716898,0.0057267708,21,100
Market-Adjusted Model,80341,2023-02-23,-0.329942769,-0.324348659,-0.27092525,21,100
Market-Adjusted Model,80343,2023-02-23,-0.268181825,-0.234159769,-0.209164306,21,100
Market-Adjusted Model,80362,2023-02-23,-0.035059511,0.0258444108,0.0239580087,21,100
Market-Adjusted Model,80375,2023-02-23,0.1318086351,0.1962432777,0.1908261544,21,100
Market-Adjusted Model,80381,2023-02-23,-0.048578327,0.0116282954,0.0104391923,21,100
Market-Adjusted Model,80399,2023-02-23,-0.131399965,-0.077401786,-0.072382445,21,100
Market-Adjusted Model,80401,2023-02-23,-0.011655386,0.0498925379,0.0473621333,21,100
Market-Adjusted Model,80412,2023-02-23,-0.055305785,0.0042837599,0.0037117339,21,100
Market-Adjusted Model,80415,2023-02-23,-0.062708434,-0.002168364,-0.003690915,21,100
Market-Adjusted Model,80432,2023-02-23,-0.154981575,-0.102306519,-0.095964056,21,100
Market-Adjusted Model,80478,2023-02-23,-0.150863653,-0.100122769,-0.091846134,21,100
Market-Adjusted Model,80498,2023-02-23,-0.145417947,-0.093397273,-0.086400428,21,100
Market-Adjusted Model,80520,2023-02-23,-0.041922509,0.0186878828,0.0170950098,21,100
Market-Adjusted Model,80534,2023-02-23,-0.025641058,0.0400502022,0.0333764611,21,100
Market-Adjusted Model,80539,2023-02-23,-0.612698424,-0.674089794,-0.553680905,21,100
Market-Adjusted Model,80563,2023-02-23,-0.150378181,-0.09825713,-0.091360661,21,100
Market-Adjusted Model,80575,2023-02-23,-0.060696127,-0.000493239,-0.001678607,21,100
Market-Adjusted Model,80577,2023-02-23,-0.183593783,-0.091469365,-0.124576263,21,100
Market-Adjusted Model,80633,2023-02-23,-0.025955868,0.0341107508,0.0330616518,21,100
Market-Adjusted Model,80635,2023-02-23,-0.000568194,0.0657850706,0.0584493257,21,100
Market-Adjusted Model,80681,2023-02-23,-0.016368549,0.0457766202,0.0426489703,21,100
Market-Adjusted Model,80683,2023-02-23,-0.014419484,0.0466237749,0.0445980357,21,100
Market-Adjusted Model,80688,2023-02-23,-0.140297431,-0.088534052,-0.081279912,21,100
Market-Adjusted Model,80711,2023-02-23,-0.005228752,0.0569300447,0.053788767,21,100
Market-Adjusted Model,80719,2023-02-23,-0.021752795,0.0433302989,0.0372647248,21,100
Market-Adjusted Model,80759,2023-02-23,-0.021565531,0.0407487561,0.0374519883,21,100
Market-Adjusted Model,80774,2023-02-23,-0.247349766,-0.198765851,-0.188332247,21,100
Market-Adjusted Model,80779,2023-02-23,-0.049881245,0.0109157895,0.0091362748,21,100
Market-Adjusted Model,80784,2023-02-23,-0.119402926,-0.064188198,-0.060385407,21,100
Market-Adjusted Model,80791,2023-02-23,-0.061440454,0.0015386296,-0.002422935,21,100
Market-Adjusted Model,80795,2023-02-23,-0.102240604,-0.042614131,-0.043223085,21,100
Market-Adjusted Model,80812,2023-02-23,-0.059132503,0.072280486,-0.000114984,21,100
Market-Adjusted Model,80828,2023-02-23,0.0895470199,0.1573016713,0.1485645392,21,100
Market-Adjusted Model,80837,2023-02-23,-0.066666673,-0.002188943,-0.007649153,21,100
Market-Adjusted Model,80857,2023-02-23,0.0208695446,0.0825083368,0.0798870639,21,100
Market-Adjusted Model,80864,2023-02-23,0.0966077747,0.1549634985,0.155625294,21,100
Market-Adjusted Model,80866,2023-02-23,-0.142001705,-0.090793348,-0.082984186,21,100
Market-Adjusted Model,80912,2023-02-23,-0.047318645,0.0571709228,0.011698874,21,100
Market-Adjusted Model,80924,2023-02-23,-0.245377079,-0.216008,-0.186359559,21,100
Market-Adjusted Model,80926,2023-02-23,-0.109356295,-0.042763791,-0.050338776,21,100
Market-Adjusted Model,80928,2023-02-23,-0.072812562,-0.011242938,-0.013795043,21,100
Market-Adjusted Model,80951,2023-02-23,-0.014403329,0.047464098,0.04461419,21,100
Market-Adjusted Model,80955,2023-02-23,0.022396122,0.0830247256,0.0814136413,21,100
Market-Adjusted Model,80960,2023-02-23,-0.005863686,0.0567815978,0.0531538329,21,100
Market-Adjusted Model,80969,2023-02-23,0.0565505124,0.1183303292,0.1155680317,21,100
Market-Adjusted Model,81010,2023-02-23,-0.031120315,0.0334069798,0.0278972044,21,100
Market-Adjusted Model,81013,2023-02-23,-0.010791384,0.0497673569,0.0482261358,21,100
Market-Adjusted Model,81021,2023-02-23,0.0429448119,0.1148145277,0.1019623313,21,100
Market-Adjusted Model,81035,2023-02-23,0.0678571648,0.1280738435,0.1268746841,21,100
Market-Adjusted Model,81040,2023-02-23,-0.13947368,-0.086818463,-0.08045616,21,100
Market-Adjusted Model,81043,2023-02-23,-0.078517312,-0.019432447,-0.019499792,21,100
Market-Adjusted Model,81044,2023-02-23,0.0184904745,0.0820494344,0.0775079938,21,100
Market-Adjusted Model,81045,2023-02-23,-0.054587109,0.0047109833,0.0044304104,21,100
Market-Adjusted Model,81046,2023-02-23,0.0477334936,0.1072658994,0.1067510129,21,100
Market-Adjusted Model,81055,2023-02-23,-0.159533689,-0.111184355,-0.100516169,21,100
Market-Adjusted Model,81061,2023-02-23,-0.074589119,-0.016569117,-0.0155716,21,100
Market-Adjusted Model,81067,2023-02-23,-0.045412396,0.0220740817,0.0136051228,21,100
Market-Adjusted Model,81073,2023-02-23,-0.096303804,-0.036097585,-0.037286284,21,100
Market-Adjusted Model,81084,2023-02-23,-0.225428307,-0.182914162,-0.166410787,21,100
Market-Adjusted Model,81095,2023-02-23,-0.116424133,-0.06180125,-0.057406614,21,100
Market-Adjusted Model,81116,2023-02-23,0.0095056484,0.0739626802,0.0685231677,21,100
Market-Adjusted Model,81124,2023-02-23,-0.090322576,-0.026941745,-0.031305057,21,100
Market-Adjusted Model,81127,2023-02-23,-0.025316506,0.0476156523,0.033701013,21,100
Market-Adjusted Model,81132,2023-02-23,-0.019789973,0.0433920607,0.0392275462,21,100
Market-Adjusted Model,81133,2023-02-23,-0.175170098,-0.120168385,-0.116152579,21,100
Market-Adjusted Model,81134,2023-02-23,-0.178532969,-0.131001402,-0.119515449,21,100
Market-Adjusted Model,81165,2023-02-23,-0.195877799,-0.131368997,-0.13686028,21,100
Market-Adjusted Model,81182,2023-02-23,-0.019895834,0.0444420875,0.039121685,21,100
Market-Adjusted Model,81184,2023-02-23,0.1470942488,0.2049556381,0.2061117681,21,100
Market-Adjusted Model,81208,2023-02-23,0.008668465,0.0718300429,0.0676859843,21,100
Market-Adjusted Model,81220,2023-02-23,0.214760324,0.2611583889,0.2737778433,21,100
Market-Adjusted Model,81222,2023-02-23,-0.092060188,-0.031190494,-0.033042669,21,100
Market-Adjusted Model,81241,2023-02-23,-0.27349543,-0.237975329,-0.214477911,21,100
Market-Adjusted Model,81254,2023-02-23,0.1355062812,0.1953823965,0.1945238005,21,100
Market-Adjusted Model,81278,2023-02-23,-0.009345745,0.0558392843,0.0496717745,21,100
Market-Adjusted Model,81282,2023-02-23,-0.14216198,-0.091350456,-0.08314446,21,100
Market-Adjusted Model,81284,2023-02-23,-0.111100229,-0.056460612,-0.05208271,21,100
Market-Adjusted Model,81294,2023-02-23,-0.050219559,0.0098248569,0.0087979608,21,100
Market-Adjusted Model,81299,2023-02-23,-0.077220009,-0.018232347,-0.01820249,21,100
Market-Adjusted Model,81472,2023-02-23,-0.108999267,-0.051392066,-0.049981748,21,100
Market-Adjusted Model,81481,2023-02-23,-0.071357293,-0.011972689,-0.012339773,21,100
Market-Adjusted Model,81501,2023-02-23,-0.058556183,-0.000018922,0.0004613359,21,100
Market-Adjusted Model,81527,2023-02-23,-0.032670458,0.0780879749,0.0263470614,21,100
Market-Adjusted Model,81540,2023-02-23,-0.040313152,0.0198074089,0.0187043675,21,100
Market-Adjusted Model,81577,2023-02-23,-0.113911291,-0.055820642,-0.054893772,21,100
Market-Adjusted Model,81584,2023-02-23,-0.00977397,0.0530453683,0.0492435492,21,100
Market-Adjusted Model,81588,2023-02-23,-0.062891886,-0.003747324,-0.003874366,21,100
Market-Adjusted Model,81593,2023-02-23,-0.051360187,0.0109989434,0.0076573327,21,100
Market-Adjusted Model,81610,2023-02-23,-0.006561641,0.0548273083,0.0524558781,21,100
Market-Adjusted Model,81621,2023-02-23,-0.126671369,-0.070990523,-0.067653849,21,100
Market-Adjusted Model,81655,2023-02-23,-0.032956698,0.0273451511,0.0260608211,21,100
Market-Adjusted Model,81659,2023-02-23,-0.062835426,-0.004019258,-0.003817906,21,100
Market-Adjusted Model,81665,2023-02-23,-0.088697776,-0.029003585,-0.029680256,21,100
Market-Adjusted Model,81666,2023-02-23,-0.120213673,-0.051760612,-0.061196154,21,100
Market-Adjusted Model,81675,2023-02-23,0.0284892734,0.0892998907,0.0875067928,21,100
Market-Adjusted Model,81677,2023-02-23,-0.025322297,0.0354667766,0.0336952218,21,100
Market-Adjusted Model,81678,2023-02-23,-0.013644189,0.049626887,0.0453733303,21,100
Market-Adjusted Model,81696,2023-02-23,-0.224587939,-0.178551015,-0.16557042,21,100
Market-Adjusted Model,81728,2023-02-23,0.171399501,0.2619458431,0.2304170203,21,100
Market-Adjusted Model,81734,2023-02-23,-0.099657337,-0.039524705,-0.040639818,21,100
Market-Adjusted Model,81736,2023-02-23,-0.053052374,0.0065406827,0.0059651458,21,100
Market-Adjusted Model,81740,2023-02-23,-0.245097965,-0.213372822,-0.186080445,21,100
Market-Adjusted Model,81741,2023-02-23,0.0097105538,0.0731966723,0.0687280731,21,100
Market-Adjusted Model,81761,2023-02-23,-0.532544382,-0.6479663,-0.473526863,21,100
Market-Adjusted Model,81774,2023-02-23,-0.103456185,-0.043042996,-0.044438666,21,100
Market-Adjusted Model,81784,2023-02-23,0.1528046343,0.2103680306,0.2118221536,21,100
Market-Adjusted Model,81861,2023-02-23,-0.114649718,-0.057233474,-0.055632199,21,100
Market-Adjusted Model,81869,2023-02-23,-0.230388331,-0.182029624,-0.171370812,21,100
Market-Adjusted Model,81893,2023-02-23,0.3300894053,0.366625429,0.3891069246,21,100
Market-Adjusted Model,81917,2023-02-23,0.2142856728,0.2795778346,0.2733031922,21,100
Market-Adjusted Model,82107,2023-02-23,-0.088406536,-0.031480928,-0.029389017,21,100
Market-Adjusted Model,82156,2023-02-23,-0.427101718,-0.269549432,-0.368084199,21,100
Market-Adjusted Model,82162,2023-02-23,0.1587982818,0.2541440394,0.2178158011,21,100
Market-Adjusted Model,82163,2023-02-23,-0.35115951,-0.286277813,-0.292141991,21,100
Market-Adjusted Model,82171,2023-02-23,-0.03201186,0.0382049535,0.0270056596,21,100
Market-Adjusted Model,82179,2023-02-23,-0.093966497,-0.037362265,-0.034948977,21,100
Market-Adjusted Model,82212,2023-02-23,0.0676975595,0.126409186,0.1267150789,21,100
Market-Adjusted Model,82213,2023-02-23,-0.132616448,-0.079181978,-0.073598929,21,100
Market-Adjusted Model,82215,2023-02-23,-0.365771819,-0.377151714,-0.306754299,21,100
Market-Adjusted Model,82234,2023-02-23,-0.096638662,-0.035011437,-0.037621143,21,100
Market-Adjusted Model,82251,2023-02-23,-0.012244885,0.0482759623,0.0467726339,21,100
Market-Adjusted Model,82261,2023-02-23,-0.11013108,-0.049861383,-0.051113561,21,100
Market-Adjusted Model,82272,2023-02-23,-0.057254394,0.0115669549,0.0017631253,21,100
Market-Adjusted Model,82276,2023-02-23,0.0790594682,0.1374226024,0.1380769875,21,100
Market-Adjusted Model,82279,2023-02-23,-0.097764377,-0.03792657,-0.038746857,21,100
Market-Adjusted Model,82281,2023-02-23,-0.587692304,-0.714417945,-0.528674785,21,100
Market-Adjusted Model,82292,2023-02-23,-0.112820522,-0.05852252,-0.053803003,21,100
Market-Adjusted Model,82303,2023-02-23,0.0366907845,0.0992183491,0.0957083038,21,100
